% time	cellId	IMSI	frame	sframe	RNTI	mcs	size
5.331	1	1	534	2	1	2	573
5.332	1	1	534	3	1	2	573
5.333	1	1	534	4	1	2	573
5.334	1	1	534	5	1	2	573
5.335	1	1	534	6	1	2	573
5.336	1	1	534	7	1	2	573
5.337	1	1	534	8	1	2	573
5.338	1	1	534	9	1	2	573
5.349	1	1	535	10	1	2	573
5.35	1	1	536	1	1	2	573
5.351	1	1	536	2	1	2	573
5.352	1	1	536	3	1	2	573
5.353	1	1	536	4	1	2	573
5.354	1	1	536	5	1	2	573
5.355	1	1	536	6	1	2	573
5.356	1	1	536	7	1	2	573
5.357	1	1	536	8	1	2	573
5.358	1	1	536	9	1	2	573
5.369	1	1	537	10	1	2	573
5.37	1	1	538	1	1	2	573
5.371	1	1	538	2	1	2	573
5.372	1	1	538	3	1	2	573
5.373	1	1	538	4	1	2	573
5.374	1	1	538	5	1	2	573
5.375	1	1	538	6	1	2	573
5.376	1	1	538	7	1	2	573
5.377	1	1	538	8	1	2	573
5.378	1	1	538	9	1	2	573
5.389	1	1	539	10	1	2	573
5.39	1	1	540	1	1	2	573
5.391	1	1	540	2	1	2	573
5.392	1	1	540	3	1	2	573
5.393	1	1	540	4	1	2	573
5.394	1	1	540	5	1	2	573
5.395	1	1	540	6	1	2	573
5.396	1	1	540	7	1	2	573
5.397	1	1	540	8	1	2	573
5.398	1	1	540	9	1	2	573
5.409	1	1	541	10	1	2	573
5.41	1	1	542	1	1	2	573
5.411	1	1	542	2	1	2	573
5.412	1	1	542	3	1	2	573
5.413	1	1	542	4	1	2	573
5.414	1	1	542	5	1	2	573
5.415	1	1	542	6	1	2	573
5.416	1	1	542	7	1	2	573
5.417	1	1	542	8	1	2	573
5.418	1	1	542	9	1	2	573
5.429	1	1	543	10	1	2	573
5.43	1	1	544	1	1	2	573
5.431	1	1	544	2	1	2	573
5.432	1	1	544	3	1	2	573
5.433	1	1	544	4	1	2	573
5.434	1	1	544	5	1	2	573
5.435	1	1	544	6	1	2	573
5.436	1	1	544	7	1	2	573
5.437	1	1	544	8	1	2	573
5.438	1	1	544	9	1	2	573
5.449	1	1	545	10	1	2	573
5.45	1	1	546	1	1	2	573
5.451	1	1	546	2	1	2	573
5.452	1	1	546	3	1	2	573
5.453	1	1	546	4	1	2	573
5.454	1	1	546	5	1	2	573
5.455	1	1	546	6	1	2	573
5.456	1	1	546	7	1	2	573
5.457	1	1	546	8	1	2	573
5.458	1	1	546	9	1	2	573
5.469	1	1	547	10	1	2	573
5.47	1	1	548	1	1	2	573
5.471	1	1	548	2	1	2	573
5.472	1	1	548	3	1	2	573
5.473	1	1	548	4	1	2	573
5.474	1	1	548	5	1	2	573
5.475	1	1	548	6	1	2	573
5.476	1	1	548	7	1	2	573
5.477	1	1	548	8	1	2	573
5.478	1	1	548	9	1	2	573
5.489	1	1	549	10	1	2	573
5.49	1	1	550	1	1	2	573
5.491	1	1	550	2	1	2	573
5.492	1	1	550	3	1	2	573
5.493	1	1	550	4	1	2	573
5.494	1	1	550	5	1	2	573
5.495	1	1	550	6	1	2	573
5.496	1	1	550	7	1	2	573
5.497	1	1	550	8	1	2	573
5.498	1	1	550	9	1	2	573
