% time	cellId	IMSI	RNTI	layer	mcs	size	rv	ndi
3990	2	1	1	0	28	9422	0	1
3991	2	1	1	0	28	9422	0	1
3992	2	1	1	0	28	9422	0	1
3993	2	1	1	0	28	9422	0	1
3994	2	1	1	0	28	9422	0	1
3999	2	1	1	0	28	9422	0	1
4000	2	1	1	0	28	9422	0	1
4001	2	1	1	0	28	9422	0	1
4002	2	1	1	0	28	9422	0	1
4003	2	1	1	0	28	9422	0	1
4004	2	1	1	0	28	9422	0	1
4005	2	1	1	0	28	9422	0	1
4006	2	1	1	0	28	9422	0	1
4011	2	1	1	0	28	9422	0	1
4012	2	1	1	0	28	9422	0	1
4013	2	1	1	0	28	9422	0	1
4014	2	1	1	0	28	9422	0	1
4015	2	1	1	0	28	9422	0	1
4016	2	1	1	0	28	9422	0	1
4017	2	1	1	0	28	9422	0	1
4018	2	1	1	0	28	9422	0	1
4023	2	1	1	0	28	9422	0	1
4024	2	1	1	0	28	9422	0	1
4025	2	1	1	0	28	9422	0	1
4026	2	1	1	0	28	9422	0	1
4027	2	1	1	0	28	9422	0	1
4028	2	1	1	0	28	9422	0	1
4029	2	1	1	0	28	9422	0	1
4030	2	1	1	0	28	9422	0	1
4035	2	1	1	0	28	9422	0	1
4036	2	1	1	0	28	9422	0	1
4037	2	1	1	0	28	9422	0	1
4038	2	1	1	0	28	9422	0	1
4039	2	1	1	0	28	9422	0	1
4040	2	1	1	0	28	9422	0	1
4041	2	1	1	0	28	9422	0	1
4042	2	1	1	0	28	9422	0	1
4047	2	1	1	0	28	9422	0	1
4048	2	1	1	0	28	9422	0	1
4049	2	1	1	0	28	9422	0	1
4050	2	1	1	0	28	9422	0	1
4051	2	1	1	0	28	9422	0	1
4052	2	1	1	0	28	9422	0	1
4053	2	1	1	0	28	9422	0	1
4054	2	1	1	0	28	9422	0	1
4059	2	1	1	0	28	9422	0	1
4060	2	1	1	0	28	9422	0	1
4061	2	1	1	0	28	9422	0	1
4062	2	1	1	0	28	9422	0	1
4063	2	1	1	0	28	9422	0	1
4064	2	1	1	0	28	9422	0	1
4065	2	1	1	0	28	9422	0	1
4066	2	1	1	0	28	9422	0	1
4071	2	1	1	0	28	9422	0	1
4072	2	1	1	0	28	9422	0	1
4073	2	1	1	0	28	9422	0	1
4074	2	1	1	0	28	9422	0	1
4075	2	1	1	0	28	9422	0	1
4076	2	1	1	0	28	9422	0	1
4077	2	1	1	0	28	9422	0	1
4078	2	1	1	0	28	9422	0	1
4083	2	1	1	0	28	9422	0	1
4084	2	1	1	0	28	9422	0	1
4085	2	1	1	0	28	9422	0	1
4086	2	1	1	0	28	9422	0	1
4087	2	1	1	0	28	9422	0	1
4088	2	1	1	0	28	9422	0	1
4089	2	1	1	0	28	9422	0	1
4090	2	1	1	0	28	9422	0	1
4095	2	1	1	0	28	9422	0	1
4096	2	1	1	0	28	9422	0	1
4097	2	1	1	0	28	9422	0	1
4098	2	1	1	0	28	9422	0	1
4099	2	1	1	0	28	9422	0	1
4100	2	1	1	0	28	9422	0	1
4101	2	1	1	0	28	9422	0	1
4102	2	1	1	0	28	9422	0	1
4107	2	1	1	0	28	9422	0	1
4108	2	1	1	0	28	9422	0	1
4109	2	1	1	0	28	9422	0	1
4110	2	1	1	0	28	9422	0	1
4111	2	1	1	0	28	9422	0	1
4112	2	1	1	0	28	9422	0	1
4113	2	1	1	0	28	9422	0	1
4114	2	1	1	0	28	9422	0	1
4119	2	1	1	0	28	9422	0	1
4120	2	1	1	0	28	9422	0	1
4121	2	1	1	0	28	9422	0	1
4122	2	1	1	0	28	9422	0	1
4123	2	1	1	0	28	9422	0	1
4124	2	1	1	0	28	9422	0	1
4125	2	1	1	0	28	9422	0	1
4126	2	1	1	0	28	9422	0	1
4131	2	1	1	0	28	9422	0	1
4132	2	1	1	0	28	9422	0	1
4133	2	1	1	0	28	9422	0	1
4134	2	1	1	0	28	9422	0	1
4135	2	1	1	0	28	9422	0	1
4136	2	1	1	0	28	9422	0	1
4137	2	1	1	0	28	9422	0	1
4138	2	1	1	0	28	9422	0	1
4143	2	1	1	0	28	9422	0	1
4144	2	1	1	0	28	9422	0	1
4145	2	1	1	0	28	9422	0	1
4146	2	1	1	0	28	9422	0	1
4147	2	1	1	0	28	9422	0	1
4148	2	1	1	0	28	9422	0	1
4149	2	1	1	0	28	9422	0	1
4150	2	1	1	0	28	9422	0	1
4155	2	1	1	0	28	9422	0	1
4156	2	1	1	0	28	9422	0	1
4157	2	1	1	0	28	9422	0	1
4158	2	1	1	0	28	9422	0	1
4159	2	1	1	0	28	9422	0	1
4160	2	1	1	0	28	9422	0	1
4161	2	1	1	0	28	9422	0	1
4162	2	1	1	0	28	9422	0	1
4167	2	1	1	0	28	9422	0	1
4168	2	1	1	0	28	9422	0	1
4169	2	1	1	0	28	9422	0	1
4170	2	1	1	0	28	9422	0	1
4171	2	1	1	0	28	9422	0	1
4172	2	1	1	0	28	9422	0	1
4173	2	1	1	0	28	9422	0	1
4174	2	1	1	0	28	9422	0	1
4179	2	1	1	0	28	9422	0	1
4180	2	1	1	0	28	9422	0	1
4181	2	1	1	0	28	9422	0	1
4182	2	1	1	0	28	9422	0	1
4183	2	1	1	0	28	9422	0	1
4184	2	1	1	0	28	9422	0	1
4185	2	1	1	0	28	9422	0	1
4186	2	1	1	0	28	9422	0	1
4191	2	1	1	0	28	9422	0	1
4192	2	1	1	0	28	9422	0	1
4193	2	1	1	0	28	9422	0	1
4194	2	1	1	0	28	9422	0	1
4195	2	1	1	0	28	9422	0	1
4196	2	1	1	0	28	9422	0	1
4197	2	1	1	0	28	9422	0	1
4198	2	1	1	0	28	9422	0	1
4203	2	1	1	0	28	9422	0	1
4204	2	1	1	0	28	9422	0	1
4205	2	1	1	0	28	9422	0	1
4206	2	1	1	0	28	9422	0	1
4207	2	1	1	0	28	9422	0	1
4208	2	1	1	0	28	9422	0	1
4209	2	1	1	0	28	9422	0	1
4210	2	1	1	0	28	9422	0	1
4215	2	1	1	0	28	9422	0	1
4216	2	1	1	0	28	9422	0	1
4217	2	1	1	0	28	9422	0	1
4218	2	1	1	0	28	9422	0	1
4219	2	1	1	0	28	9422	0	1
4220	2	1	1	0	28	9422	0	1
4221	2	1	1	0	28	9422	0	1
4222	2	1	1	0	28	9422	0	1
4227	2	1	1	0	28	9422	0	1
4228	2	1	1	0	28	9422	0	1
4229	2	1	1	0	28	9422	0	1
4230	2	1	1	0	28	9422	0	1
4231	2	1	1	0	28	9422	0	1
4232	2	1	1	0	28	9422	0	1
4233	2	1	1	0	28	9422	0	1
4234	2	1	1	0	28	9422	0	1
4239	2	1	1	0	28	9422	0	1
4240	2	1	1	0	28	9422	0	1
4241	2	1	1	0	28	9422	0	1
4242	2	1	1	0	28	9422	0	1
4243	2	1	1	0	28	9422	0	1
4244	2	1	1	0	28	9422	0	1
4245	2	1	1	0	28	9422	0	1
4246	2	1	1	0	28	9422	0	1
4251	2	1	1	0	28	9422	0	1
4252	2	1	1	0	28	9422	0	1
4253	2	1	1	0	28	9422	0	1
4254	2	1	1	0	28	9422	0	1
4255	2	1	1	0	28	9422	0	1
4256	2	1	1	0	28	9422	0	1
4257	2	1	1	0	28	9422	0	1
4258	2	1	1	0	28	9422	0	1
4263	2	1	1	0	28	9422	0	1
4264	2	1	1	0	28	9422	0	1
4265	2	1	1	0	28	9422	0	1
4266	2	1	1	0	28	9422	0	1
4267	2	1	1	0	28	9422	0	1
4268	2	1	1	0	28	9422	0	1
4269	2	1	1	0	28	9422	0	1
4270	2	1	1	0	28	9422	0	1
4275	2	1	1	0	28	9422	0	1
4276	2	1	1	0	28	9422	0	1
4277	2	1	1	0	28	9422	0	1
4278	2	1	1	0	28	9422	0	1
4279	2	1	1	0	28	9422	0	1
4280	2	1	1	0	28	9422	0	1
4281	2	1	1	0	28	9422	0	1
4282	2	1	1	0	28	9422	0	1
4287	2	1	1	0	28	9422	0	1
4288	2	1	1	0	28	9422	0	1
4289	2	1	1	0	28	9422	0	1
4290	2	1	1	0	28	9422	0	1
4291	2	1	1	0	28	9422	0	1
4292	2	1	1	0	28	9422	0	1
4293	2	1	1	0	28	9422	0	1
4294	2	1	1	0	28	9422	0	1
4299	2	1	1	0	28	9422	0	1
4300	2	1	1	0	28	9422	0	1
4301	2	1	1	0	28	9422	0	1
4302	2	1	1	0	28	9422	0	1
4303	2	1	1	0	28	9422	0	1
4304	2	1	1	0	28	9422	0	1
4305	2	1	1	0	28	9422	0	1
4306	2	1	1	0	28	9422	0	1
4311	2	1	1	0	28	9422	0	1
4312	2	1	1	0	28	9422	0	1
4313	2	1	1	0	28	9422	0	1
4314	2	1	1	0	28	9422	0	1
4315	2	1	1	0	28	9422	0	1
4316	2	1	1	0	28	9422	0	1
4317	2	1	1	0	28	9422	0	1
4318	2	1	1	0	28	9422	0	1
4323	2	1	1	0	28	9422	0	1
4324	2	1	1	0	28	9422	0	1
4325	2	1	1	0	28	9422	0	1
4326	2	1	1	0	28	9422	0	1
4327	2	1	1	0	28	9422	0	1
4328	2	1	1	0	28	9422	0	1
4329	2	1	1	0	28	9422	0	1
4330	2	1	1	0	28	9422	0	1
4335	2	1	1	0	28	9422	0	1
4336	2	1	1	0	28	9422	0	1
4337	2	1	1	0	28	9422	0	1
4338	2	1	1	0	28	9422	0	1
4339	2	1	1	0	28	9422	0	1
4340	2	1	1	0	28	9422	0	1
4341	2	1	1	0	28	9422	0	1
4342	2	1	1	0	28	9422	0	1
4347	2	1	1	0	28	9422	0	1
4348	2	1	1	0	28	9422	0	1
4349	2	1	1	0	28	9422	0	1
4350	2	1	1	0	28	9422	0	1
4351	2	1	1	0	28	9422	0	1
4352	2	1	1	0	28	9422	0	1
4353	2	1	1	0	28	9422	0	1
4354	2	1	1	0	28	9422	0	1
4359	2	1	1	0	28	9422	0	1
4360	2	1	1	0	28	9422	0	1
4361	2	1	1	0	28	9422	0	1
4362	2	1	1	0	28	9422	0	1
4363	2	1	1	0	28	9422	0	1
4364	2	1	1	0	28	9422	0	1
4365	2	1	1	0	28	9422	0	1
4366	2	1	1	0	28	9422	0	1
4371	2	1	1	0	28	9422	0	1
4372	2	1	1	0	28	9422	0	1
4373	2	1	1	0	28	9422	0	1
4374	2	1	1	0	28	9422	0	1
4375	2	1	1	0	28	9422	0	1
4376	2	1	1	0	28	9422	0	1
4377	2	1	1	0	28	9422	0	1
4378	2	1	1	0	28	9422	0	1
4383	2	1	1	0	28	9422	0	1
